x4,x3,x2,x1
11.5,26,637243.926,1.334535984
11.5,26,637283.657,1.379860002
11.5,26,637325.41,1.389778758
11.5,26,637367.83,1.377694493
11.5,26,637407.5,1.400776489
11.5,26,637450.337,1.377321066
11.5,26,637491.257,1.385469321
11.5,26,637531.468,1.401246993
11.5,26,637573.287,1.390193136
11.5,26,637615.367,1.383514692
11.5,26,637655.497,1.395200939
11.5,26,637698.422,1.374764685
11.5,26,637739.042,1.388979127
11.5,26,637779.205,1.366083942
11.5,26,637821.079,1.339134434
11.5,26,637862.376,1.355937538
11.5,26,637904.655,1.342171325
11.5,26,637944.64,1.327497551
11.5,26,637986.322,1.323485252
11.5,26,638027.508,1.331490373
11.5,26,638068.761,1.312812182
11.5,26,638110.945,1.305519621
11.5,26,638151.063,1.316959808
11.5,26,638192.613,1.315552107
11.5,26,638234.964,1.276412659
11.5,26,638274.776,1.314903433
11.5,26,638316.713,1.282513595
11.5,26,638358.115,1.26889254
11.5,26,638399.147,1.266430444
11.5,26,638441.263,1.262077237
11.5,26,638482.91,1.267711433
11.5,26,638522.757,1.282010959
11.5,26,638564.877,1.272172508
11.5,26,638606.271,1.276687191
11.5,26,638648.561,1.273990261
11.5,26,638688.462,1.280537998
11.5,26,638731.332,1.266232527
11.5,26,638770.932,1.279822039
11.5,26,638812.887,1.272437137
11.5,26,638855.365,1.284641785
11.5,26,638895.177,1.284940571
11.5,26,638936.944,1.290100903
11.5,26,638979.008,1.298530364
11.5,26,639019.267,1.353106379
11.5,26,639062.073,1.331695918
11.5,26,639101.941,1.357116614
11.5,26,639143.596,1.363748698
11.5,26,639185.173,1.341442224
11.5,26,639227.405,1.314928083
11.5,26,639350.331,1.388821621
11.5,26,639392.311,1.385991022
11.5,26,639432.817,1.390639086
11.5,26,639474.543,1.385016664
11.5,26,639598.495,1.390048115
11.5,26,639639.839,1.385880475
11.5,26,639681.104,1.392011619
11.5,26,639723.497,1.379133341
11.5,26,639763.327,1.395836909
11.5,26,639805.923,1.353014414
11.5,26,639845.816,1.365911712
11.5,26,639888.052,1.351712353
11.5,26,639928.581,1.343615128
11.5,26,639970.215,1.330002903
11.5,26,640011.346,1.342193336
11.5,26,640052.677,1.328763141
11.5,26,640093.833,1.316692138
11.5,26,640136.346,1.310655053
11.5,26,640175.869,1.347566078
11.5,26,640217.717,1.335562016
11.5,26,640259.514,1.333798345
11.5,26,640300.251,1.315037484
11.5,26,640341.507,1.340946562
11.5,26,640383.229,1.269291148
11.5,26,640424.254,1.294342915
11.5,26,640465.721,1.293469062
11.5,26,640506.995,1.291827005
11.5,26,640549.152,1.296306934
11.5,26,640589.019,1.29926864
11.5,26,640631.619,1.291326323
11.5,26,640672.392,1.270444676
11.5,26,640712.523,1.288259468
11.5,26,640754.248,1.311838913
11.5,26,640795.478,1.302127556
11.5,26,640836.604,1.289944134
11.5,26,640879.085,1.319178409
11.5,26,640918.685,1.368067682
11.5,26,640960.079,1.355700611
11.5,26,641001.345,1.367898176
11.5,26,641042.592,1.363157639
11.5,26,641248.678,1.398363797
11.5,26,641291.183,1.39704294
11.5,26,641331.666,1.404361598
11.5,26,641373.269,1.404049445
11.5,26,641414.786,1.395476271
11.5,26,641456.04,1.398592094
11.5,26,641497.336,1.396011327
11.5,26,641539.3,1.389931823
11.5,26,641580.082,1.389031851
11.5,26,641622.703,1.376147008
11.5,26,641662.138,1.411770493
11.5,26,641704.695,1.378722995
11.5,26,641745.856,1.396990265
11.5,26,641787.242,1.383678794
11.5,26,641829.646,1.376794658
11.5,26,641869.532,1.393854065
11.5,26,641911.519,1.38613575
11.5,26,641952.616,1.380138815
11.5,26,641993.965,1.385153282
11.5,26,642036.345,1.373080872
11.5,26,642076.139,1.394500589
11.5,26,642117.902,1.341492349
11.5,26,642159.418,1.348949529
11.5,26,642200.634,1.362635235
11.5,26,642241.106,1.37401671
11.5,26,642284.087,1.312614914
11.5,26,642324.694,1.323563608
11.5,26,642366.741,1.346527528
11.5,26,753647.927,0.000493887
11.5,26,642489.638,1.33143137
11.5,26,642531.321,1.318894969
11.5,26,642572.797,1.277166953
11.5,26,642614.159,1.292575047
11.5,26,642737.348,1.283170606
11.5,26,642780.298,1.269853398
11.5,26,642819.895,1.301394457
11.5,26,642861.742,1.348562989
11.5,26,642903.567,1.322958509
11.5,26,642944.104,1.308164757
11.5,26,809308.257,0.000330767
11.5,26,643068.267,1.333268775
11.5,26,643109.552,1.33908895
11.5,26,643233.18,1.377654097
11.5,26,643274.906,1.359863435
11.5,26,643316.409,1.342133868
11.5,26,643357.697,1.366334478
11.5,26,643481.241,1.424467145
11.5,26,643524.271,1.364318913
11.5,26,643564.198,1.366432574
11.5,26,643606.183,1.361180132
11.5,26,643812.834,1.333842202
11.5,26,643854.247,1.341912387
11.5,26,643977.837,1.330734259
11.5,26,644019.392,1.32073688
11.5,26,644060.652,1.330287459
11.5,26,644101.985,1.343351173
11.5,26,644143.386,1.330245943
11.5,26,644185.869,1.296839245
11.5,26,644225.395,1.34880118
11.5,26,644268.505,1.31137696
11.5,26,644308.276,1.337206452
11.5,26,644350.026,1.320163653
11.5,26,644391.223,1.333341413
11.5,26,644432.657,1.292487059
11.5,26,644639.212,1.2759105
11.5,26,644681.553,1.27450184
11.5,26,644721.302,1.287724382
11.5,26,644762.997,1.253018767
11.5,26,644886.808,1.318782267
11.5,26,644929.243,1.308854776
11.5,26,644968.698,1.358731801
11.5,26,645011.109,1.327149354
11.5,26,645051.951,1.327374736
11.5,26,645094.463,1.333444728
11.5,26,645134.298,1.34555038
11.5,26,645177.234,1.336545112
11.5,26,645218.041,1.377373552
11.5,26,645258.644,1.393981583
11.5,26,645383.022,1.378554316
11.5,26,645425.579,1.355779996
11.5,26,645465.41,1.387381209
11.5,26,645507.164,1.389238363
11.5,26,969103.975,0.000176056
11.5,26,969228.394,0.000175682
11.5,26,645713.582,1.391825212
11.5,26,645755.471,1.382892796
11.5,26,645796.801,1.384135278
11.5,26,645838.46,1.381777018
11.5,26,645879.311,1.374981772
11.5,26,645921.873,1.352477988
11.5,26,645961.373,1.36207236
11.5,26,646003.261,1.354029446
11.5,26,969842.122,0.000173155
11.5,26,646127.165,1.357742865
11.5,26,646169.729,1.35001906
11.5,26,646209.254,1.383726647
11.5,26,646251.28,1.345962403
11.5,26,646292.607,1.348888943
11.5,26,646333.763,1.36424451
11.5,26,970335.104,0.000170027
11.5,26,646540.38,1.307861582
11.5,26,646581.622,1.294308549
11.5,26,646623.013,1.31061339
11.5,26,646665.229,1.299012222
11.5,26,970948.287,0.000164866
11.5,26,646870.472,1.299539506
11.5,26,646912.042,1.307250434
11.5,26,646952.804,1.351166415
11.5,26,646995.271,1.34299309
11.5,26,647035.202,1.364115384
11.5,26,647076.925,1.351089588
11.5,26,647118.207,1.382026009
11.5,26,647205.986,1.461228969
11.5,26,647240.313,1.462732037
11.5,26,647283.916,1.376191628
11.5,26,647326.427,1.375542209
11.5,26,1008494.084,0.000160677
11.5,26,647450.087,1.393976511
11.5,26,647491.722,1.385482903
11.5,26,647531.763,1.432677687
11.5,26,647573.637,1.408852467
11.5,26,717914.766,0.000835123
11.5,26,1009008.868,0.000166471
11.5,26,647779.807,1.445912428
11.5,26,647821.604,1.452621895
11.5,26,647862.992,1.452357338
11.5,26,647905.36,1.43506075
11.5,26,718283.777,0.000848473
11.5,26,1083805.144,1.758742054
11.5,26,703602.868,0.001038587
11.5,26,648193.39,1.364545322
11.5,26,648235.103,1.383796442
11.5,26,1084216.728,1.758754682
13.4,26,648359.018,1.3582299
13.4,26,648401.421,1.346873508
13.4,26,648441.073,1.405488404
13.4,26,648483.021,1.35709279
13.4,26,648524.48,1.379859937
13.4,26,648565.594,1.347496243
13.4,26,648689.337,1.339950974
13.4,26,648730.568,1.304019796
13.4,26,1087988.135,0.000121289
13.4,26,648853.989,1.314225418
13.4,26,648895.496,1.313149713
13.4,26,648937.723,1.291386127
13.4,26,648977.682,1.317704757
13.4,26,719483.488,0.000780617
13.4,26,649101.567,1.330492866
13.4,26,649144.339,1.326389055
13.4,26,1088674.63,0.000126533
13.4,26,649267.523,1.329333204
13.4,26,649310.105,1.344318507
13.4,26,1088949.982,0.000128549
13.4,26,1159556.992,0.000108226
13.4,26,1089225.23,0.000129786
13.4,26,720129.428,0.000788198
13.4,26,720221.505,0.000796995
13.4,26,720313.628,0.000803917
13.4,26,1114335.346,2.006055757
13.4,26,649928.598,1.346048385
13.4,26,649971.084,1.321421751
13.4,26,650010.532,1.347483308
13.4,26,650052.565,1.317991632
13.4,26,1114755.814,2.006010373
13.4,26,650176.331,1.311474615
13.4,26,650219.012,1.329001238
13.4,26,650258.648,1.334192313
13.4,26,650300.352,1.276886541
13.4,26,1090600.728,0.000119568
13.4,26,650423.687,1.287460123
13.4,26,650465.59,1.2744989
13.4,26,650506.906,1.266592492
13.4,26,650548.476,1.269823656
13.4,26,721234.596,0.000742488
13.4,26,650672.4,1.255774621
13.4,26,650713.415,1.274842156
13.4,26,1115878.666,0.035161093
13.4,26,1116020.071,0.035160252
13.4,26,650919.928,1.273040798
13.4,26,650961.284,1.299484486
13.4,26,1186951.15,1.741344456
13.4,26,721788.865,0.000779726
13.4,26,168758.749,3.87031207
13.4,26,892413.322,3.869459499
13.4,26,651251.146,1.342683161
13.4,26,651292.071,1.365713732
13.4,26,651332.966,1.375763921
13.4,26,651373.559,1.420208206
13.4,26,1004335.616,2.64600573
13.4,26,1004462.386,2.183052916
13.4,26,651580.88,1.416480588
13.4,26,651620.995,1.409982611
13.4,26,722432.108,0.000786247
13.4,26,722524.242,0.000781774
13.4,26,1004968.991,2.645930425
13.4,26,651910.823,1.362186569
13.4,26,651951.912,1.366477204
13.4,26,651992.767,1.317962819
13.4,26,652033.53,1.28905677
13.4,26,1188896.624,1.43664376
13.4,26,652158.272,1.267806131
13.4,26,652199.697,1.283605807
13.4,26,652240.456,1.305022498
13.4,26,652282.043,1.295679698
13.4,26,652323.032,1.287512148
13.4,26,652363.496,1.282422727
13.4,26,1118683.388,2.005518892
13.4,26,169112.95,3.26069246
13.4,26,894216.87,3.260018151
13.4,26,652571.53,1.263572952
13.4,26,652612.68,1.252576946
13.4,26,723537.173,0.00073004
13.4,26,27475.313,2.52162642
13.4,26,965407.656,2.521294685
13.4,26,169202.359,3.260708838
13.4,26,894668.177,3.260027531
13.4,26,652901.925,1.248949908
13.4,26,652942.182,1.265832376
13.4,26,27484.58,2.521612713
13.4,26,965774.828,2.521280868
13.4,26,723998.713,0.000728375
13.4,26,653149.479,1.247688659
13.4,26,653189.996,1.249425287
13.4,26,27493.651,2.521602715
13.4,26,966141.98,2.521267334
13.4,26,169335.233,3.260724477
13.4,26,895345.117,3.260038477
13.4,26,653397.552,1.246358379
13.4,26,653438.767,1.250947084
13.4,26,183190.238,3.982752289
13.4,26,888666.077,3.98179404
13.4,26,724550.811,0.000725311
13.4,26,724735.669,0.000731209
13.4,26,653809.59,1.248227639
13.4,26,653850.215,1.253827342
13.4,26,183299.075,3.982354041
13.4,26,889229.426,3.981395127
13.4,26,653974.991,1.251297328
13.4,26,654016.465,1.247070148
13.4,26,654057.118,1.252928712
13.4,26,654097.917,1.254562334
13.4,26,183364.427,3.982111558
13.4,26,889568.748,3.981150585
13.4,26,654305.461,1.270784705
13.4,26,654345.894,1.244506836
13.4,26,725472.365,0.00072339
13.4,26,725565.624,0.000719882
13.4,26,654635.88,1.24260995
13.4,26,654677.217,1.236757721
13.4,26,654717.868,1.247507131
13.4,26,654758.859,1.253486444
13.4,26,27550.7,2.991197799
13.4,26,968466.392,2.990743354
13.4,26,654883.427,1.253854109
13.4,26,654924.951,1.276835343
13.4,26,654965.422,1.31471536
13.4,26,655006.328,1.294366163
13.4,26,183603.068,3.98123889
13.4,26,890812.087,3.980294217
13.4,26,655213.277,1.363940744
13.4,26,655253.698,1.363241078
13.4,26,726485.258,0.000794817
13.4,26,655542.772,1.444902942
13.4,26,655583.77,1.403679126
13.4,26,726946.474,0.000804723
13.4,26,655790.253,1.378917031
13.4,26,655832.358,1.376097362
13.4,26,727129.479,0.000775043
13.4,26,727497.963,0.000753503
13.4,26,727590.003,0.000758535
13.4,26,727682.41,0.000752121
13.4,26,656451.028,1.293012048
13.4,26,656491.699,1.295367078
13.4,26,656533.421,1.283754408
13.4,26,656574.111,1.311123026
13.4,26,656615.877,1.281188884
13.4,26,656656.589,1.300728433
13.4,26,656698.35,1.291677732
13.4,26,656740.263,1.295034781
13.4,26,656863.242,1.316056542
13.4,26,656904.111,1.322291135
13.4,26,728419.009,0.00079531
13.4,26,657110.497,1.377433038
13.4,26,657152.443,1.376447691
13.4,26,657275.481,1.398674792
13.4,26,657316.389,1.394066148
13.4,26,657357.967,1.398704031
13.4,26,657399.975,1.390323431
13.4,26,657522.898,1.406474385
13.4,26,657564.912,1.393138007
13.4,26,657604.86,1.396777121
13.4,26,657646.381,1.345752174
13.4,26,657852.251,1.328208277
13.4,26,657894.776,1.29368868
13.4,26,729432.102,0.000753254
13.4,26,658017.396,1.309086456
13.4,26,658058.894,1.302585265
13.4,26,658182.856,1.309335788
13.4,26,658224.364,1.299369367
13.4,26,658265.298,1.282111708
13.4,26,658306.56,1.296110262
13.4,26,729891.635,0.000736613
13.4,26,658430.669,1.283949125
13.4,26,658472.889,1.281878392
13.4,26,658512.574,1.320975514
13.4,26,658554.281,1.300453542
13.4,26,658596.215,1.305741213
13.4,26,658636.464,1.310124725
13.4,26,658760.504,1.341816682
13.4,26,658802.819,1.315861244
13.4,26,658925.353,1.438004995
13.4,26,658967.026,1.45490424
13.4,26,659089.885,1.490855081
13.4,26,659134.363,1.436082643
13.4,26,659173.635,1.474315068
13.4,26,659216.774,1.448479087
13.4,26,659340.748,1.457694614
13.4,26,659382.885,1.457307766
13.4,26,659507.916,1.460879525
13.4,26,659548.168,1.451662404
13.4,26,659672.17,1.459377817
13.4,26,659715.379,1.424494734
13.4,26,659754.997,1.449152542
13.4,26,659797.711,1.432026769
13.4,26,659837.528,1.451214724
13.4,26,659880.194,1.435107198
13.4,26,659920.931,1.445557766
13.4,26,659961.21,1.433737011
13.4,26,660002.781,1.413601379
13.4,26,660045.351,1.399236459
13.4,26,660084.862,1.412097647
13.4,26,660126.949,1.396193145
13.4,26,660250.668,1.394282671
13.4,26,660293.096,1.337883633
13.4,26,660332.689,1.358756298
13.4,26,660374.441,1.329859175
13.4,26,660415.869,1.319997097
13.4,26,660456.83,1.347510147
13.4,26,660579.994,1.321212868
13.4,26,660621.859,1.357980993
13.4,26,660662.985,1.308814604
13.4,26,660705.398,1.319511496
13.4,26,660745.158,1.326661919
13.4,26,660786.789,1.304185369
13.4,26,660911.749,1.392220073
13.4,26,660952.804,1.395476817
13.4,26,660992.835,1.385997248
13.4,26,661034.773,1.370218117
13.4,26,661158.228,1.420392946
13.4,26,661201.097,1.381507029
13.4,26,661240.822,1.408159258
13.4,26,661282.698,1.452595172
13.4,26,661324.231,1.452116619
13.4,26,661365.438,1.410412179
13.4,26,661489.365,1.402817447
13.4,26,661530.723,1.410577761
13.4,26,661654.182,1.385330553
13.4,26,661695.824,1.3420791
13.4,26,661819.777,1.328639179
13.4,26,661862.012,1.310688666
13.4,26,661901.56,1.321593932
13.4,26,661943.434,1.343030861
13.4,26,662067.222,1.345384932
13.4,26,662109.601,1.334679636
13.4,26,662232.682,1.30688355
13.4,26,662273.8,1.32681957
13.4,26,662397.887,1.314701045
13.4,26,662438.916,1.324631487
13.4,26,662480.21,1.316228538
13.4,26,662522.444,1.283826487
13.4,26,662562.242,1.33850802
13.4,26,662604.856,1.313567647
13.4,26,662727.535,1.301583453
13.4,26,662769.776,1.270489644
13.4,26,662975.194,1.363986717
13.4,26,663016.618,1.388790789
13.4,26,663057.784,1.386317907
13.4,26,663099.059,1.401972425
13.4,26,663224.012,1.425604708
13.4,26,663263.836,1.45392282
13.4,26,663305.678,1.431212195
13.4,26,663348.13,1.410732173
13.4,26,663388.002,1.471158792
13.4,26,663430.833,1.452879269
13.4,26,663470.708,1.47008945
13.4,26,663512.393,1.457808564
13.4,26,663718.384,1.378976351
13.4,26,663760.192,1.387688357
13.4,26,663883.535,1.376772832
13.4,26,663926.198,1.352869353
13.4,26,663965.994,1.371083391
13.4,26,664007.807,1.36548334
13.4,26,664050.336,1.341142544
13.4,26,664089.949,1.356932226
13.4,26,664132.97,1.355668383
13.4,26,664172.491,1.367483515
13.4,26,664214.285,1.350651868
13.4,26,664256.682,1.352306112
13.4,26,664297.718,1.327708575
13.4,26,664338.702,1.339045585
13.4,26,664379.284,1.360690246
13.4,26,664421.054,1.329600426
13.4,26,664462.383,1.353082059
13.4,26,664503.717,1.330769045
13.4,26,664544.995,1.353694557
13.4,26,664586.925,1.346974063
13.4,26,664627.214,1.344687714
13.4,26,664668.948,1.373216272
13.4,26,664711.614,1.371739079
13.4,26,664751.018,1.38683563
13.4,26,664792.933,1.381389158
13.4,26,664835.402,1.358001431
13.4,26,664875.375,1.376794229
13.4,26,664916.741,1.325272215
13.4,26,664959.206,1.392960405
13.4,26,664998.834,1.414832665
13.4,26,665041.77,1.394464742
13.4,26,665081.511,1.438756721
13.4,26,665123.192,1.419892851
13.4,26,665165.596,1.44566282
13.4,26,665205.296,1.464021619
13.4,26,665247.996,1.382973122
13.4,26,665287.842,1.336041631
13.4,26,665330.523,1.322611526
13.4,26,665371.419,1.331606343
13.4,26,665411.566,1.336725414
13.4,26,665453.2,1.363556936
13.4,26,665494.575,1.345210125
13.4,26,665536.129,1.339359417
13.4,26,665576.866,1.333722997
13.4,26,665619.456,1.327713835
13.4,26,665658.957,1.373405565
13.4,26,665700.81,1.325393748
13.4,26,665743.192,1.337951131
13.4,26,665782.911,1.357590196
13.4,26,665824.48,1.348526055
13.4,26,665867.034,1.328743587
13.4,26,665907.527,1.34680241
13.4,26,665949.145,1.344935868
13.4,26,665989.226,1.352598599
13.4,26,666030.939,1.344325098
13.4,26,666073.558,1.305542318
13.4,26,666113.437,1.309543629
13.4,26,666156.092,1.294718217
13.4,26,666196.065,1.308832174
13.4,26,666237.763,1.305347024
13.4,26,666280.307,1.289339497
13.4,26,666320.275,1.306945463
13.4,26,666362.077,1.29740244
13.4,26,666404.596,1.29430538
13.4,26,666444.234,1.311065282
13.4,26,666486.122,1.289441865
13.4,26,666528.752,1.28965025
13.4,26,666569.391,1.263479145
13.4,26,666609.738,1.3236484
13.4,26,666652.348,1.312161709
13.4,26,666692.718,1.314092095
13.4,26,666734.334,1.347700941
13.4,26,666775.79,1.326923077
13.4,26,666817.119,1.32863566
13.4,26,666859.418,1.316508611
13.4,26,666899.35,1.341253705
13.4,26,666941.047,1.342364592
13.4,26,666982.451,1.346045027
13.4,26,667024.907,1.326562239
13.4,26,667064.58,1.355161069
13.4,26,667106.445,1.340478034
13.4,26,667147.686,1.347977719
13.4,26,667189.52,1.36551691
13.4,26,667230.139,1.363155972
13.4,26,667271.819,1.376908581
13.4,26,667313.773,1.353968292
13.4,26,667354.071,1.340292021
13.4,26,667395.694,1.364780788
13.4,26,667438.136,1.340307267
13.4,26,667477.743,1.371546554
13.4,26,667519.565,1.372323937
13.4,26,667561.984,1.349246891
13.4,26,667601.931,1.346354358
13.4,26,667643.238,1.324735997
13.4,26,667684.807,1.34254892
13.4,26,667725.926,1.332710824
13.4,26,667767.221,1.316781776
13.4,26,667808.578,1.336915741
13.4,26,667849.749,1.325153969
13.4,26,667891.013,1.310198541
13.4,26,667932.385,1.277971435
13.4,26,667973.682,1.305062586
13.4,26,668014.911,1.278655552
13.4,26,668057.397,1.285087196
13.4,26,668098.145,1.296643418
13.4,26,668138.342,1.307514678
13.4,26,668180.306,1.293861769
13.4,26,668221.576,1.290067283
13.4,26,668263.37,1.290380776
13.4,26,668303.96,1.281893906
13.4,26,668346.505,1.280965468
13.4,26,668386.129,1.297688146
13.4,26,668427.855,1.286760782
13.4,26,668470.146,1.284723219
13.4,26,668509.899,1.28315192
13.4,26,668551.512,1.282531129
13.4,26,668594.073,1.259584417
13.4,26,668634.67,1.292012423
13.4,26,668675.943,1.295315682
13.4,26,668716.25,1.299720163
13.4,26,668757.842,1.272010289
13.4,26,668800.284,1.287949735
13.4,26,668840.126,1.293368973
13.4,26,668883.148,1.303959405
13.4,26,668922.668,1.32606451
13.4,26,668964.87,1.374764958
13.4,26,669006.738,1.338010265
13.4,26,669046.768,1.379338235
13.4,26,669088.476,1.334350553
13.4,26,669130.959,1.361782315
13.4,26,669170.652,1.369445672
13.4,26,669212.496,1.3529426
13.4,26,669254.936,1.375861658
13.4,26,669295.667,1.36518201
13.4,26,669335.93,1.390142124
13.4,26,669378.846,1.391926089
13.4,26,669418.992,1.394903837
13.4,26,669460.745,1.397448289
13.4,26,669502.287,1.371487833
13.4,26,669543.52,1.363365906
13.4,26,669585.918,1.353366417
13.4,26,669625.814,1.318579302
13.4,26,669668.142,1.335423122
13.4,26,669708.853,1.338048709
13.4,26,669750.4,1.295386401
13.4,26,669792.844,1.263657391
13.4,26,669832.753,1.278929717
13.4,26,669874.483,1.275004235
13.4,26,669916.842,1.275580396
13.4,26,669956.996,1.279660189
13.4,26,669998.855,1.282925063
13.4,26,670041.46,1.285755047
13.4,26,670081.359,1.268978834
13.4,26,670122.939,1.266721598
13.4,26,670164.637,1.276600872
13.4,26,670205.864,1.274707475
13.4,26,670247.368,1.274401429
13.4,26,670290.024,1.263096624
13.4,26,670330.851,1.253863614
13.4,26,670371.155,1.251745682
13.4,26,670414.088,1.241846271
13.4,26,670453.838,1.251342537
13.4,26,670496.865,1.236481014
13.4,26,670536.624,1.255412529
13.4,26,670578.488,1.243092988
13.4,26,670620.959,1.249130165
13.4,26,670660.831,1.258135606
13.4,26,670703.718,1.254429263
13.4,26,670743.607,1.274408012
13.4,26,670785.452,1.287119381
13.4,26,670828.126,1.276058012
13.4,26,670868.208,1.289310017
13.4,26,670910.009,1.284807683
13.4,26,670952.615,1.303350215
13.4,26,670992.432,1.364664138
13.4,26,671034.305,1.377856142
13.4,26,671075.831,1.357142857
13.4,26,671116.937,1.358677486
13.4,26,671158.364,1.374117419
13.4,26,671199.644,1.374661115
13.4,26,671241.159,1.349864787
13.4,26,671282.592,1.371825205
13.4,26,671325.278,1.33547912
13.4,26,671366.132,1.341660029
13.4,26,671406.434,1.348747214
13.4,26,671448.42,1.327968923
13.4,26,671489.842,1.31576407
13.4,26,671532.311,1.319727567
13.4,26,671572.156,1.318992115
13.4,26,671614.082,1.300234181
13.4,26,671656.436,1.288181276
13.4,26,671696.274,1.307805416
13.4,26,671739.167,1.258628503
13.4,26,671780.057,1.296444025
13.4,26,671820.307,1.315772693
13.4,26,671862.202,1.303072052
13.4,26,671903.706,1.301493834
13.4,26,671945.054,1.313146198
13.4,26,671986.542,1.286827879
13.4,26,672029.137,1.289929854
13.4,26,672068.893,1.283828464
13.4,26,672110.793,1.271102524
13.4,26,672152.299,1.286861719
13.4,26,672193.732,1.280188224
13.4,26,672236.186,1.265729936
13.4,26,672276.266,1.282868234
13.4,26,672318.001,1.273895815
13.4,26,672359.394,1.26590629
13.4,26,672401.894,1.257074798
13.4,26,672442.729,1.278928666
13.4,26,672483.073,1.268943384
13.4,26,672524.856,1.255733501
13.4,26,672567.369,1.254670225
13.4,26,672607.254,1.275805504
13.4,26,672649.175,1.262878386
13.4,26,672690.925,1.281748035
13.4,26,672731.578,1.263090024
13.4,26,672773.25,1.301521739
13.4,26,672815.925,1.279884976
13.4,26,672855.873,1.291478397
13.4,26,672897.604,1.292428198
13.4,26,672940.38,1.297566188
13.4,26,672981.105,1.306411465
13.4,26,673021.616,1.294783416
13.4,26,673064.689,1.312700563
13.4,26,673104.397,1.340219576
13.4,26,673146.345,1.350748431
13.4,26,673187.917,1.327267907
13.4,26,673229.237,1.304984063
13.4,26,673270.512,1.351427189
13.4,26,673312.011,1.349325156
13.4,26,673354.292,1.339818572
13.4,26,673394.63,1.399079217
13.4,26,673435.736,1.358700414
13.4,26,673477.307,1.326471371
13.4,26,673518.485,1.310818671
13.4,26,673559.667,1.328610936
13.4,26,673602.028,1.314901145
13.4,26,673641.697,1.313756822
13.4,26,673683.363,1.279684466
13.4,26,673725.652,1.261552083
13.4,26,673765.188,1.281820646
13.4,26,673806.98,1.293548387
13.4,26,673848.332,1.309713511
13.4,26,673889.443,1.316714404
13.4,26,673930.772,1.31659558
13.4,26,673973.185,1.305030921
13.4,26,674013.321,1.325672837
13.4,26,674054.343,1.315750951
13.4,26,674095.978,1.313390589
13.4,26,674137.019,1.316342885
13.4,26,674179.294,1.297483659
13.4,26,674219.186,1.303245909
13.4,26,674260.856,1.304166566
13.4,26,674303.159,1.283650627
13.4,26,674342.814,1.299333448
13.4,26,674385.603,1.294743893
13.4,26,674425.186,1.283818061
13.4,26,674467.824,1.272858068
13.4,26,674508.636,1.290358581
13.4,26,674548.868,1.284331072
13.4,26,674590.534,1.261779978
13.4,26,674632.948,1.259659267
13.4,26,674673.1,1.271029178
13.4,26,674713.966,1.278556232
13.4,26,674756.687,1.302495522
13.4,26,674796.278,1.309915627
13.4,26,674838.181,1.311300433
13.4,26,674879.508,1.337132762
13.4,26,674920.849,1.350486282
13.4,26,674962.084,1.391071602
13.4,26,675003.494,1.364172895
13.4,26,675045.559,1.358588641
13.4,26,675085.294,1.385994246
13.4,26,675127.001,1.375288095
13.4,26,675168.196,1.383114519
13.4,26,675209.545,1.36943462
13.4,26,675250.686,1.377930398
13.4,26,675293.173,1.395230024
13.4,26,675332.728,1.407606957
13.4,26,675375.025,1.388386941
13.4,26,675417.837,1.3257109
13.4,26,675457.942,1.358353216
13.4,26,675499.934,1.368156451
13.4,26,675541.678,1.330068654
13.4,26,675583.106,1.310786414
13.4,26,675624.716,1.301998894
13.4,26,675667.418,1.291631105
13.4,26,675708.459,1.287601039
13.4,26,675748.872,1.299582489
13.4,26,675792.053,1.276371058
13.4,26,675831.946,1.280958429
13.4,26,675875.201,1.285121517
13.4,26,675915.287,1.283421027
13.4,26,675957.442,1.277752431
13.4,26,676000.142,1.277036791
13.4,26,676040.305,1.261963265
13.4,26,676083.257,1.264301489
13.4,26,676123.243,1.276785278
13.4,26,676165.257,1.279769788
13.4,26,676208.003,1.24374111
13.4,26,676248.259,1.270360919
13.4,26,676290.121,1.245263487
13.4,26,676332.817,1.248451921
13.4,26,676373.757,1.253956783
13.4,26,676414.155,1.291308174
13.4,26,676456.276,1.267077308
13.4,26,676498.676,1.2614502
13.4,26,676538.753,1.252538071
13.4,26,676580.823,1.281753862
13.4,26,676622.345,1.297761194
13.4,26,676663.712,1.264606552
13.4,26,676706.489,1.247651357
13.4,26,676747.608,1.282712696
13.4,26,676788.036,1.294970349
13.4,26,676830.093,1.3305982
13.4,26,676871.778,1.341213781
13.4,26,676914.563,1.412495857
13.4,26,676954.547,1.402392962
13.4,26,676996.695,1.453663224
13.4,26,677038.168,1.438226587
13.4,26,677079.777,1.440917617
13.4,26,677122.49,1.407102724
13.4,26,677162.622,1.397093901
13.4,26,677204.586,1.394123875
13.4,26,677247.303,1.371861441
13.4,26,677287.303,1.38777003
13.4,26,677329.485,1.388129609
13.4,26,677372.251,1.367788063
13.4,26,677412.404,1.397131397
13.4,26,677453.773,1.407702749
13.4,26,677496.551,1.381759407
13.4,26,677536.345,1.380776385
13.4,26,677578.278,1.357084238
13.4,26,677620.468,1.360904592
13.4,26,677660.9,1.328766457
13.4,26,677702.552,1.323789504
13.4,26,677744.165,1.323245952
13.4,26,677786.414,1.327105703
13.4,26,677827.214,1.356841952
13.4,26,677868.133,1.338928624
13.4,26,677909.849,1.330380847
13.4,26,677951.336,1.331041802
13.4,26,677992.903,1.330290037
13.4,26,678035.345,1.321741407
13.4,26,678075.224,1.34697522
